"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.778868292682927,0.816596165913079,1073,218,41,64,25,17,16,47
0.719995450409463,0.745184965450886,1079,212,35,70,10,17,25,53
0.749884487755702,0.801793941610679,1072,219,38,59,21,19,17,40
0.771223758320533,0.798403840270378,1066,225,31,50,12,14,19,36
0.702995391705069,0.748201647823795,1044,247,31,58,14,16,17,42
0.787981407702523,0.822761327027319,1074,217,36,54,16,14,20,40
0.833744409365956,0.846242566762423,1076,215,24,51,13,12,11,39
0.818398096748612,0.841804588819211,1088,203,30,58,18,17,12,41
0.758470213861201,0.797846261631403,1050,241,34,46,18,17,16,29
0.791973791973792,0.82263378308745,1066,225,37,55,23,20,14,35
0.704770929851654,0.774854260747219,1089,202,34,52,18,13,16,39
